ObjectID,business_id,categories,city,lat,lng,business_name,neighborhoods,rating,num_reviews,category_filter,neighborhood_search,zipcode,category_type
14583,what-a-taco-brooklyn-2,"[[Mexican, mexican]]",Brooklyn,40.622473,-74.0288209,What A Taco,[Bay Ridge],3.0,58,mexican,Dyker Heights,11209,restaurants
14584,chipotle-mexican-grill-bay-ridge,"[[Mexican, mexican], [Fast Food, hotdogs]]",Bay Ridge,40.622047,-74.026611,Chipotle Mexican Grill,[Bay Ridge],2.5,20,mexican,Dyker Heights,11209,restaurants
14585,casa-vieja-brooklyn,"[[Mexican, mexican]]",Brooklyn,40.639133,-74.01617399999998,Casa Vieja,[Sunset Park],4.0,9,mexican,Dyker Heights,11220,restaurants
14586,new-mexico-place-brooklyn,"[[Mexican, mexican]]",Brooklyn,40.7084732056,-73.9437179565,New Mexico Place,[East Williamsburg],4.0,116,mexican,East Williamsburg,11226,restaurants
14587,florentinas-restaurant-brooklyn,"[[Mexican, mexican]]",Brooklyn,40.7186197489,-73.94499756399999,Florentinas Restaurant,"[Williamsburg - North Side, East Williamsburg]",4.0,66,mexican,East Williamsburg,11211,restaurants
14588,don-pancho-villa-restaurant-brooklyn,"[[Mexican, mexican], [Tex-Mex, tex-mex], [Asian Fusion, asianfusion]]",Brooklyn,40.7108400017,-73.95274110140001,Don Pancho Villa Restaurant,[Williamsburg - South Side],3.5,22,mexican,East Williamsburg,11211,restaurants
14589,zona-rosa-brooklyn-2,"[[Mexican, mexican]]",Brooklyn,40.713938888899996,-73.94940767029999,Zona Rosa,[Williamsburg - North Side],3.5,143,mexican,East Williamsburg,11211,restaurants
14590,la-gringa-taqueria-brooklyn-2,"[[Mexican, mexican], [Tex-Mex, tex-mex]]",Brooklyn,40.711617,-73.94133000000002,La Gringa Taqueria,[East Williamsburg],3.5,103,mexican,East Williamsburg,11211,restaurants
14591,calexico-brooklyn-6,"[[Mexican, mexican]]",Brooklyn,40.724152,-73.951324,Calexico,[Greenpoint],3.5,406,mexican,East Williamsburg,11222,restaurants
14592,lucky-luna-brooklyn,"[[Mexican, mexican], [Taiwanese, taiwanese], [Cocktail Bars, cocktailbars]]",Brooklyn,40.7251531,-73.94664759999998,Lucky Luna,[Greenpoint],4.0,69,mexican,East Williamsburg,11222,restaurants
14593,haab-brooklyn,"[[Mexican, mexican]]",Brooklyn,40.7109833,-73.9470062,Haab,[East Williamsburg],3.5,126,mexican,East Williamsburg,11206,restaurants
14594,haab-brooklyn-2,"[[Mexican, mexican]]",Brooklyn,40.6694419,-73.983094,Haab,[Park Slope],3.5,59,mexican,Gowanus,11215,restaurants
14595,acapulco-brooklyn-2,"[[Mexican, mexican]]",Brooklyn,40.736702,-73.954987,Acapulco,[Greenpoint],4.0,165,mexican,Greenpoint,11222,restaurants
14596,vamos-al-tequila-brooklyn,"[[Mexican, mexican]]",Brooklyn,40.7308605123,-73.95755767819999,Vamos Al Tequila,[Greenpoint],3.5,170,mexican,Greenpoint,11222,restaurants
14597,cantina-royal-brooklyn,"[[Mexican, mexican], [Bars, bars]]",Brooklyn,40.717541626999996,-73.9634865865,Cantina Royal,[Williamsburg - North Side],3.5,131,mexican,Greenpoint,11211,restaurants
14598,taco-morelos-brooklyn,"[[Mexican, mexican]]",Brooklyn,40.7178307,-73.9577332,Taco Morelos,[Williamsburg - North Side],4.0,52,mexican,Greenpoint,11211,restaurants
14599,mi-nuevo-rancho-and-costa-brava-sunnyside,"[[Mexican, mexican]]",Sunnyside,40.7409782,-73.92131040000002,Mi Nuevo Rancho & Costa Brava,[Sunnyside],4.0,50,mexican,Greenpoint,11104,restaurants
14600,happy-fresh-taco-ridgewood,"[[Mexican, mexican], [Tex-Mex, tex-mex]]",Ridgewood,40.7002945,-73.9068985,Happy Fresh Taco,[Ridgewood],3.5,26,mexican,Highland Park,11385,restaurants
14601,los-hermanos-brooklyn,"[[Mexican, mexican]]",Brooklyn,40.6949626654,-73.91166910529999,Los Hermanos,[Bushwick],4.5,3,mexican,Highland Park,11221,restaurants
14602,mi-sueno-mexican-restaurant-brooklyn,"[[Mexican, mexican]]",Brooklyn,40.700829,-73.913002,Mi Sueno Mexican Restaurant,[Bushwick],4.5,3,mexican,Highland Park,11237,restaurants
14603,panaderia-puebla-brooklyn,"[[Mexican, mexican], [Bakeries, bakeries]]",Brooklyn,40.641712,-73.985588,Panaderia Puebla,[Borough Park],4.5,7,mexican,Kensington,11218,restaurants
14604,el-pollo-rancherito-brooklyn,"[[Mexican, mexican]]",Brooklyn,40.635891,-73.97757,El Pollo Rancherito,[Flatbush],3.0,5,mexican,Kensington,11218,restaurants
14605,la-perla-restaurant-picnic-brooklyn,"[[Mexican, mexican]]",Brooklyn,40.640171,-73.98638199999998,La Perla Restaurant Picnic,[Borough Park],4.5,3,mexican,Kensington,11218,restaurants
14606,eloras-mexican-and-spanish-food-brooklyn-11,"[[Mexican, mexican], [Spanish, spanish]]",Brooklyn,40.65848920000001,-73.982399,Elora's Mexican and Spanish Food,"[South Slope, Windsor Terrace]",3.5,90,mexican,Kensington,11215,restaurants
14607,el-mixteco-brooklyn,"[[Mexican, mexican]]",Brooklyn,40.5963299697,-73.976964131,El Mixteco,[Gravesend],4.0,1,mexican,Manhattan Beach,11223,restaurants
14608,regalo-de-juquila-brooklyn,"[[Mexican, mexican]]",Brooklyn,40.6975594,-73.9317322,Regalo De Juquila,[Bushwick],3.0,17,mexican,New Lots,11221,restaurants
14609,zefes-brooklyn,"[[Mexican, mexican], [Spanish, spanish]]",Brooklyn,40.69751,-73.928978,Zefe's,[Bushwick],3.0,26,mexican,New Lots,11221,restaurants
14610,la-pasadita-taco-truck-new-york,"[[Mexican, mexican], [Street Vendors, streetvendors]]",New York,40.697104,-73.934752,La Pasadita Taco Truck,"[Bushwick, Bedford Stuyvesant]",5.0,6,mexican,New Lots,11206,restaurants
14611,tex-mex-fresco-brooklyn,"[[Mexican, mexican], [Tex-Mex, tex-mex]]",Brooklyn,40.654270200000006,-73.95919040000003,Tex Mex Fresco,"[Flatbush, Prospect Lefferts Gardens]",2.5,12,mexican,Prospect Lefferts Gardens,11226,restaurants
14612,jalapeno-king-brooklyn,"[[Mexican, mexican]]",Brooklyn,40.660263,-73.994118,Jalapeno King,[South Slope],4.0,19,mexican,Red Hook,11215,restaurants
14613,blandies-place-bath-beach,"[[Mexican, mexican]]",Bath Beach,40.6011805002,-74.0012976352,Blandie's Place,[Bath Beach],5.0,3,mexican,Sea Gate,11214,restaurants
14614,reyes-deli-and-grocery-brooklyn,"[[Mexican, mexican], [Convenience Stores, convenience]]",Brooklyn,40.6673088,-73.99162290000002,Reyes Deli & Grocery,"[South Slope, Park Slope, Gowanus]",4.5,129,mexican,South Slope,11215,restaurants
14615,varrio-408-park-slope,"[[Mexican, mexican]]",Park Slope,40.670227,-73.985748,Varrio 408,[Park Slope],4.5,27,mexican,South Slope,11215,restaurants
14616,clemens-brooklyn,"[[Mexican, mexican]]",Brooklyn,40.6591606,-73.98178100000001,Clemen's,"[South Slope, Windsor Terrace]",3.0,49,mexican,South Slope,11215,restaurants
14617,la-superior-brooklyn,"[[Mexican, mexican]]",Brooklyn,40.7135048,-73.96361540000002,La Superior,[Williamsburg - South Side],3.5,411,mexican,South Williamsburg,11211,restaurants
14618,brooklyn-taco-brooklyn,"[[Mexican, mexican]]",Brooklyn,40.7109189,-73.967708,Brooklyn Taco,[South Williamsburg],5.0,2,mexican,South Williamsburg,11211,restaurants
14619,cerveceria-havemeyer-new-york,"[[Mexican, mexican], [Bars, bars]]",New York,40.7116974,-73.9574585,Cerveceria Havemeyer,[Williamsburg - South Side],4.0,38,mexican,South Williamsburg,11211,restaurants
14620,taco-chulo-brooklyn,"[[Mexican, mexican]]",Brooklyn,40.712379,-73.956711,Taco Chulo,[Williamsburg - South Side],3.5,304,mexican,South Williamsburg,11211,restaurants
14621,la-troca-del-sabor-brooklyn,"[[Mexican, mexican], [Food Stands, foodstands]]",Brooklyn,40.713920593299996,-73.9463195801,La Troca del Sabor,[Williamsburg - South Side],4.5,39,mexican,South Williamsburg,11211,restaurants
14622,oaxaca-taqueria-williamsburg,"[[Mexican, mexican]]",Williamsburg,40.715031402,-73.9627562663,Oaxaca Taqueria,"[Williamsburg - South Side, Williamsburg - North Side]",3.5,6,mexican,South Williamsburg,11249,restaurants
14623,barrio-chino-new-york,"[[Mexican, mexican], [Bars, bars]]",New York,40.718022,-73.990026,Barrio Chino,[Lower East Side],4.0,772,mexican,South Williamsburg,10002,restaurants
14624,cafe-de-la-esquina-brooklyn,"[[Mexican, mexican]]",Brooklyn,40.717047303899996,-73.9630146325,Cafe De La Esquina,[Williamsburg - North Side],2.5,207,mexican,South Williamsburg,11249,restaurants
14625,la-burrito-brooklyn-2,"[[Mexican, mexican]]",Brooklyn,40.7140848041,-73.9614931494,LA Burrito,[Williamsburg - South Side],3.5,150,mexican,South Williamsburg,11211,restaurants
14626,fonda-new-york,"[[Mexican, mexican]]",New York,40.722852,-73.98286,Fonda,"[East Village, Alphabet City]",4.0,372,mexican,South Williamsburg,10009,restaurants
14627,taco-bell-woodhaven-4,"[[Mexican, mexican], [Tex-Mex, tex-mex], [Fast Food, hotdogs]]",Woodhaven,40.6893576994,-73.845809012,Taco Bell,[Ozone Park],3.5,7,mexican,Spring Creek,11421,restaurants
14628,tonys-pizza-richmond-hill,"[[Mexican, mexican], [Pizza, pizza], [Sandwiches, sandwiches]]",Richmond Hill,40.6959886104,-73.8384012133,Tony's Pizza,[Richmond Hill],3.0,2,mexican,Spring Creek,11418,restaurants
14629,revolucion-queens,"[[Mexican, mexican], [Tex-Mex, tex-mex]]",Queens,40.7211074829,-73.8177719116,Revolucion,[JFK Airport],1.5,11,mexican,Spring Creek,11430,restaurants
14630,yummy-taco-jamaica,"[[Mexican, mexican]]",Jamaica,40.685921,-73.793991,Yummy Taco,[Rochdale],2.5,5,mexican,Spring Creek,11434,restaurants
14631,marias-bistro-mexicano-brooklyn-3,"[[Mexican, mexican]]",Brooklyn,40.651515,-74.003982,Maria's Bistro Mexicano,[Sunset Park],3.5,129,mexican,Sunset Park,11232,restaurants
14632,isabela-mexican-restaurant-brooklyn,"[[Mexican, mexican]]",Brooklyn,40.649707,-74.00962,Isabela Mexican Restaurant,[Sunset Park],4.5,10,mexican,Sunset Park,11220,restaurants
14633,tacos-matamoros-ii-brooklyn,"[[Mexican, mexican]]",Brooklyn,40.640678,-74.014526,Tacos Matamoros II,[Sunset Park],3.5,20,mexican,Sunset Park,11220,restaurants
14634,los-tres-potrillos-brooklyn,"[[Mexican, mexican]]",Brooklyn,40.6529121,-74.00617220000002,Los Tres Potrillos,[Sunset Park],3.5,24,mexican,Sunset Park,11232,restaurants
14635,casa-mezcal-new-york,"[[Mexican, mexican]]",New York,40.7179602,-73.9902328,Casa Mezcal,[Lower East Side],3.5,250,mexican,Vinegar Hill,10002,restaurants
14636,pulqueria-new-york,"[[Mexican, mexican], [Bars, bars]]",New York,40.7144394,-73.9982605,Pulqueria,"[Chinatown, Civic Center]",3.5,264,mexican,Vinegar Hill,10013,restaurants
14637,calexico-new-york-4,"[[Mexican, mexican], [Salad, salad], [Sandwiches, sandwiches]]",New York,40.719107,-73.985669,Calexico,[Lower East Side],3.0,130,mexican,Vinegar Hill,10002,restaurants
14638,essex-taqueria-new-york,"[[Mexican, mexican]]",New York,40.7197418,-73.9877989,Essex Taqueria,[Lower East Side],4.0,55,mexican,Vinegar Hill,10002,restaurants
14639,taquitoria-new-york-2,"[[Mexican, mexican]]",New York,40.721383,-73.98741600000002,Taquitoria,[Lower East Side],4.5,57,mexican,Vinegar Hill,10002,restaurants
14640,best-buds-burritos-williamsburg,"[[Mexican, mexican]]",Williamsburg,40.721322745100004,-73.9606811106,Best Buds Burritos,[Williamsburg - North Side],4.5,2,mexican,Williamsburg - North Side,11249,restaurants
14641,burritos-and-tacos-don-clemente-brooklyn,"[[Mexican, mexican]]",Brooklyn,40.6591606,-73.98178100000001,Burritos & Tacos Don Clemente,"[South Slope, Windsor Terrace]",3.5,4,mexican,Windsor Terrace,11215,restaurants
14642,taqueria-y-fonda-la-mexicana-new-york-2,"[[Mexican, mexican]]",New York,40.801662,-73.965195,Taqueria y Fonda La Mexicana,[Manhattan Valley],3.5,341,mexican,Wingate,10025,restaurants
14643,casa-mexicana-new-york-2,"[[Mexican, mexican]]",New York,40.7989452034,-73.96686293180001,Casa Mexicana,[Manhattan Valley],4.5,50,mexican,Wingate,10025,restaurants
14644,amigos-new-york,"[[Mexican, mexican]]",New York,40.8056478,-73.9652628,Amigos,[Morningside Heights],3.0,128,mexican,Wingate,10025,restaurants
14645,cascabel-taqueria-new-york-2,"[[Mexican, mexican], [Bars, bars]]",New York,40.8026839172,-73.96757841109999,Cascabel Taqueria,[Manhattan Valley],3.5,196,mexican,Wingate,10025,restaurants
14646,ponche-taqueria-and-cantina-new-york,"[[Mexican, mexican]]",New York,40.763084,-73.990532,Ponche Taqueria & Cantina,"[Hell's Kitchen, Midtown West]",4.0,284,mexican,Manhattan,10019,restaurants
14647,toloache-new-york-2,"[[Mexican, mexican]]",New York,40.762195,-73.985606,Toloache,"[Theater District, Midtown West]",4.0,989,mexican,Manhattan,10019,restaurants
14648,el-camion-new-york,"[[Mexican, mexican]]",New York,40.7290916,-73.981041,El Camion,"[East Village, Alphabet City]",4.0,319,mexican,Alphabet City,10009,restaurants
14649,taqueria-diana-new-york,"[[Mexican, mexican]]",New York,40.728433761,-73.9879844319,Taqueria Diana,[East Village],4.0,299,mexican,Alphabet City,10003,restaurants
14650,the-black-ant-new-york-2,"[[Mexican, mexican]]",New York,40.725719,-73.989303,The Black Ant,[East Village],4.0,155,mexican,Alphabet City,10003,restaurants
14651,mayahuel-new-york,"[[Mexican, mexican], [Cocktail Bars, cocktailbars]]",New York,40.727119,-73.988174,Mayahuel,[East Village],4.0,437,mexican,Alphabet City,10003,restaurants
14652,five-tacos-new-york,"[[Mexican, mexican]]",New York,40.7269815188,-73.98384141449999,Five Tacos,"[East Village, Alphabet City]",4.0,167,mexican,Alphabet City,10009,restaurants
14653,el-diablito-taqueria-new-york,"[[Mexican, mexican]]",New York,40.725029,-73.9891663,El Diablito Taqueria,[East Village],4.0,121,mexican,Alphabet City,10003,restaurants
14654,la-palapa-new-york,"[[Mexican, mexican], [Breakfast & Brunch, breakfast_brunch], [Desserts, desserts]]",New York,40.72795870000001,-73.98558809999999,La Palapa,[East Village],3.5,468,mexican,Alphabet City,10003,restaurants
14655,tacos-morelos-new-york-2,"[[Mexican, mexican]]",New York,40.7274619081,-73.9832050287,Tacos Morelos,"[East Village, Alphabet City]",4.0,41,mexican,Alphabet City,10009,restaurants
14656,empellon-al-pastor-new-york,"[[Mexican, mexican], [Tapas/Small Plates, tapasmallplates]]",New York,40.7270584,-73.98438259999998,Empellon Al Pastor,"[East Village, Alphabet City]",3.0,78,mexican,Alphabet City,10009,restaurants
14657,mission-cantina-new-york,"[[Mexican, mexican]]",New York,40.7214699,-73.9882202,Mission Cantina,[Lower East Side],3.0,227,mexican,Alphabet City,10002,restaurants
14658,hotel-tortuga-new-york,"[[Mexican, mexican], [Vegetarian, vegetarian]]",New York,40.7326927,-73.9861374,Hotel Tortuga,"[Gramercy, East Village]",4.0,250,mexican,Alphabet City,10003,restaurants
14659,ottos-tacos-new-york,"[[Mexican, mexican]]",New York,40.729176,-73.987602,Otto's Tacos,[East Village],4.0,357,mexican,Alphabet City,10003,restaurants
14660,tijuana-picnic-manhattan,"[[Mexican, mexican], [Bars, bars]]",Manhattan,40.7206622511,-73.9871766418,Tijuana Picnic,[Lower East Side],4.0,37,mexican,Alphabet City,10002,restaurants
14661,fonda-chelsea-new-york,"[[Mexican, mexican]]",New York,40.7455159,-74.0022635,Fonda Chelsea,[Chelsea],4.0,69,mexican,Chelsea,10011,restaurants
14662,tres-carnes-new-york,"[[Mexican, mexican], [Tex-Mex, tex-mex]]",New York,40.7420235,-73.99341509999998,Tres Carnes,[Flatiron],4.0,262,mexican,Chelsea,10010,restaurants
14663,dos-toros-taqueria-new-york-8,"[[Mexican, mexican]]",New York,40.739769,-73.986221,Dos Toros Taqueria,"[Flatiron, Gramercy]",3.5,29,mexican,Chelsea,10010,restaurants
14664,taqueria-tehuitzingo-new-york,"[[Mexican, mexican]]",New York,40.7581646,-73.9928447,Taqueria Tehuitzingo,"[Hell's Kitchen, Theater District, Midtown West]",4.0,87,mexican,Chelsea,10036,restaurants
14665,ofrenda-new-york,"[[Mexican, mexican], [Breakfast & Brunch, breakfast_brunch]]",New York,40.7338905,-74.0022507,Ofrenda,[West Village],4.0,547,mexican,Chelsea,10014,restaurants
14666,rocking-horse-cafe-new-york,"[[Mexican, mexican]]",New York,40.74292370000001,-74.00000759999998,Rocking Horse Cafe,[Chelsea],4.0,356,mexican,Chelsea,10011,restaurants
14667,cosme-new-york,"[[Mexican, mexican]]",New York,40.73962750000001,-73.9883999,Cosme,[Flatiron],4.0,130,mexican,Chelsea,10010,restaurants
14668,great-burrito-new-york,"[[Mexican, mexican], [Pizza, pizza]]",New York,40.7428322,-73.9930115,Great Burrito,[Chelsea],4.0,142,mexican,Chelsea,10011,restaurants
14669,antojito-mexicano-new-york,"[[Mexican, mexican], [Food Stands, foodstands]]",New York,40.7460399717,-73.9905200154,Antojito Mexicano,[Flatiron],4.5,15,mexican,Chelsea,10001,restaurants
14670,la-loteria-new-york,"[[Mexican, mexican]]",New York,40.730786553099996,-74.0041359534,La Loteria,[West Village],4.0,48,mexican,Chelsea,10014,restaurants
14671,tacombi-cafe-el-presidente-new-york-3,"[[Mexican, mexican]]",New York,40.7428563,-73.9911656,Tacombi Cafe El Presidente,[Flatiron],3.5,152,mexican,Chelsea,10010,restaurants
14672,taco-bandito-new-york,"[[Mexican, mexican], [Tex-Mex, tex-mex]]",New York,40.7474518,-73.9971008,Taco Bandito,[Chelsea],4.0,110,mexican,Chelsea,10001,restaurants
14673,bodega-negra-new-york,"[[Mexican, mexican]]",New York,40.7421414364,-74.003578186,Bodega Negra,[Chelsea],3.5,132,mexican,Chelsea,10011,restaurants
14674,toloache-new-york-4,"[[Mexican, mexican]]",New York,40.72866060000001,-73.99964140000002,Toloache,[Greenwich Village],4.0,151,mexican,Chelsea,10012,restaurants
14675,añejo-tribeca-new-york,"[[Mexican, mexican], [Cocktail Bars, cocktailbars]]",New York,40.7193829,-74.004417,Añejo Tribeca,[TriBeCa],3.5,46,mexican,Chinatown,10013,restaurants
14676,papatzul-new-york,"[[Mexican, mexican], [Bars, bars]]",New York,40.72214500000001,-74.003677,Papatzul,"[SoHo, TriBeCa]",3.5,275,mexican,Chinatown,10013,restaurants
14677,cafe-el-portal-new-york,"[[Mexican, mexican]]",New York,40.720993,-73.994629,Cafe El Portal,[Nolita],3.5,225,mexican,Chinatown,10012,restaurants
14678,tacombi-at-fonda-nolita-new-york,"[[Mexican, mexican], [Coffee & Tea, coffee]]",New York,40.7240304,-73.99390279999999,Tacombi at Fonda Nolita,[Nolita],3.5,611,mexican,Chinatown,10012,restaurants
14679,lupes-new-york-60,"[[Mexican, mexican]]",New York,40.72369000000001,-74.00457759999998,Lupe's,[South Village],3.5,197,mexican,Chinatown,10013,restaurants
14680,mexican-radio-new-york,"[[Mexican, mexican]]",New York,40.721599,-73.997055,Mexican Radio,[Nolita],3.0,348,mexican,Chinatown,10012,restaurants
14681,el-vez-new-york,"[[Mexican, mexican]]",New York,40.714812458400004,-74.0159117612,El Vez,[Battery Park],3.5,161,mexican,Civic Center,10281,restaurants
14682,mariachis-new-york-3,"[[Mexican, mexican]]",New York,40.715192,-74.009553,Mariachi's,[TriBeCa],3.0,104,mexican,Civic Center,10007,restaurants
14683,caliente-mexican-grill-manhattan,"[[Mexican, mexican]]",Manhattan,40.709629,-74.012064,Caliente Mexican Grill,[Financial District],4.5,3,mexican,Civic Center,10006,restaurants
14684,toloache-taqueria-new-york,"[[Mexican, mexican]]",New York,40.707542,-74.007355,Toloache Taqueria,[Financial District],3.0,130,mexican,Civic Center,10038,restaurants
14685,tajin-new-york,"[[Mexican, mexican]]",New York,40.707796365,-74.0135984123,Tajin,[Financial District],3.5,102,mexican,Civic Center,10006,restaurants
14686,taqueria-nixtamalito-new-york,"[[Mexican, mexican]]",New York,40.7125672639,-74.00437036439999,Taqueria Nixtamalito,[Civic Center],3.5,52,mexican,Civic Center,10007,restaurants
14687,el-aguila-new-york-2,"[[Mexican, mexican]]",New York,40.7905693,-73.94770809999999,El Aguila,[East Harlem],3.5,97,mexican,East Harlem,10029,restaurants
14688,holy-mole-tamale-new-york,"[[Mexican, mexican], [Food Stands, foodstands]]",New York,40.795181,-73.944725,Holy Mole Tamale!,[East Harlem],4.5,7,mexican,East Harlem,10029,restaurants
14689,el-paso-taqueria-new-york-3,"[[Mexican, mexican]]",New York,40.787289,-73.95281999999997,El Paso Taqueria,[East Harlem],3.0,105,mexican,East Harlem,10029,restaurants
14690,noche-mexicana-new-york,"[[Mexican, mexican]]",New York,40.7974701,-73.96826170000001,Noche Mexicana,[Manhattan Valley],3.5,162,mexican,East Harlem,10025,restaurants
14691,la-lucha-new-york-2,"[[Mexican, mexican]]",New York,40.727485,-73.9827291,La Lucha,"[East Village, Alphabet City]",3.5,168,mexican,East Village,10009,restaurants
14692,el-toro-mexican-grill-new-york,"[[Mexican, mexican]]",New York,40.7058516,-74.0122291,El Toro Mexican Grill,[Financial District],3.0,36,mexican,Financial District,10004,restaurants
14693,guac-star-new-york-3,"[[Mexican, mexican]]",New York,40.7035732269,-74.0109282732,Guac Star,[Financial District],2.5,36,mexican,Financial District,10004,restaurants
14694,southwest-ny-new-york-2,"[[Mexican, mexican], [Tex-Mex, tex-mex], [American (Traditional), tradamerican]]",New York,40.710149863000005,-74.0164476206,SouthWest NY,[Battery Park],3.0,245,mexican,Financial District,10280,restaurants
14695,sabor-de-mexico-new-york-3,"[[Mexican, mexican]]",New York,40.7091549039,-74.01196226479999,Sabor de Mexico,[Financial District],3.0,32,mexican,Financial District,10006,restaurants
14696,rosa-mexicano-new-york-3,"[[Mexican, mexican]]",New York,40.7383385,-73.99105829999998,Rosa Mexicano,"[Flatiron, Union Square]",3.5,941,mexican,Flatiron,10003,restaurants
14697,dos-caminos-new-york-5,"[[Mexican, mexican]]",New York,40.742038041,-73.9844478201,Dos Caminos,[Flatiron],3.5,758,mexican,Flatiron,10016,restaurants
14698,tortaria-new-york,"[[Mexican, mexican]]",New York,40.733875,-73.993053,Tortaria,"[Union Square, Greenwich Village]",3.5,313,mexican,Flatiron,10003,restaurants
